x y Depth Vs
377.1782 236.9011 -5.1 3.491
377.1782 236.9011 -5.0 3.491
377.1782 236.9011 -4.9 3.491
377.1782 236.9011 -4.8 3.491
377.1782 236.9011 -4.7 3.491
377.1782 236.9011 -4.6 3.491
377.1782 236.9011 -4.5 3.491
377.1782 236.9011 -4.4 3.491
377.1782 236.9011 -4.3 3.491
377.1782 236.9011 -4.2 3.491
377.1782 236.9011 -4.1 3.491
377.1782 236.9011 -4.0 3.491
377.1782 236.9011 -3.9 3.491
377.1782 236.9011 -3.8 3.491
377.1782 236.9011 -3.7 3.491
377.1782 236.9011 -3.6 3.491
377.1782 236.9011 -3.5 3.491
377.1782 236.9011 -3.4 3.491
377.1782 236.9011 -3.3 3.491
377.1782 236.9011 -3.2 3.491
377.1782 236.9011 -3.1 3.491
377.1782 236.9011 -3.0 3.491
377.1782 236.9011 -2.9 3.491
377.1782 236.9011 -2.8 3.491
377.1782 236.9011 -2.7 3.491
377.1782 236.9011 -2.6 3.491
377.1782 236.9011 -2.5 3.491
377.1782 236.9011 -2.4 3.491
377.1782 236.9011 -2.3 3.491
377.1782 236.9011 -2.2 3.491
377.1782 236.9011 -2.1 3.491
377.1782 236.9011 -2.0 3.491
377.1782 236.9011 -1.9 3.491
377.1782 236.9011 -1.8 3.491
377.1782 236.9011 -1.7 3.491
377.1782 236.9011 -1.6 3.491
377.1782 236.9011 -1.5 3.491
377.1782 236.9011 -1.4 3.491
377.1782 236.9011 -1.3 3.491
377.1782 236.9011 -1.2 3.491
377.1782 236.9011 -1.1 3.491
377.1782 236.9011 -1.0 3.491
377.1782 236.9011 -0.9 3.491
377.1782 236.9011 -0.8 3.491
377.1782 236.9011 -0.7 3.491
377.1782 236.9011 -0.6 3.491
377.1782 236.9011 -0.5 3.491
377.1782 236.9011 -0.4 3.491
377.1782 236.9011 -0.3 3.491
377.1782 236.9011 -0.2 3.491
377.1782 236.9011 -0.1 3.491
377.1782 236.9011 0.0 3.491
377.1782 236.9011 0.1 3.491
377.1782 236.9011 0.2 3.491
377.1782 236.9011 0.3 3.491
377.1782 236.9011 0.4 3.491
377.1782 236.9011 0.5 3.491
377.1782 236.9011 0.6 3.491
377.1782 236.9011 0.7 3.491
377.1782 236.9011 0.8 3.491
377.1782 236.9011 0.9 3.491
377.1782 236.9011 1.0 3.491
377.1782 236.9011 1.1 3.491
377.1782 236.9011 1.2 3.491
377.1782 236.9011 1.3 3.491
377.1782 236.9011 1.4 3.491
377.1782 236.9011 1.5 3.491
377.1782 236.9011 1.6 3.491
377.1782 236.9011 1.7 3.491
377.1782 236.9011 1.8 3.491
377.1782 236.9011 1.9 3.491
377.1782 236.9011 2.0 3.491
377.1782 236.9011 2.1 3.491
377.1782 236.9011 2.2 3.491
377.1782 236.9011 2.3 3.491
377.1782 236.9011 2.4 3.491
377.1782 236.9011 2.5 3.491
377.1782 236.9011 2.6 3.491
377.1782 236.9011 2.7 3.491
377.1782 236.9011 2.8 3.491
377.1782 236.9011 2.9 3.491
377.1782 236.9011 3.0 3.491
377.1782 236.9011 3.1 3.491
377.1782 236.9011 3.2 3.491
377.1782 236.9011 3.3 3.491
377.1782 236.9011 3.4 3.491
377.1782 236.9011 3.5 3.491
377.1782 236.9011 3.6 3.491
377.1782 236.9011 3.7 3.491
377.1782 236.9011 3.8 3.491
377.1782 236.9011 3.9 3.491
377.1782 236.9011 4.0 3.491
377.1782 236.9011 4.1 3.491
377.1782 236.9011 4.2 3.491
377.1782 236.9011 4.3 3.491
377.1782 236.9011 4.4 3.491
377.1782 236.9011 4.5 3.491
377.1782 236.9011 4.6 3.491
377.1782 236.9011 4.7 3.491
377.1782 236.9011 4.8 3.491
377.1782 236.9011 4.9 3.491
377.1782 236.9011 5.0 3.491
377.1782 236.9011 5.1 3.491
377.1782 236.9011 5.2 3.491
377.1782 236.9011 5.3 3.491
377.1782 236.9011 5.4 3.491
377.1782 236.9011 5.5 3.491
377.1782 236.9011 5.6 3.491
377.1782 236.9011 5.7 3.491
377.1782 236.9011 5.8 3.491
377.1782 236.9011 5.9 3.491
377.1782 236.9011 6.0 3.491
377.1782 236.9011 6.1 3.491
377.1782 236.9011 6.2 3.491
377.1782 236.9011 6.3 3.491
377.1782 236.9011 6.4 3.491
377.1782 236.9011 6.5 3.491
377.1782 236.9011 6.6 3.491
377.1782 236.9011 6.7 3.491
377.1782 236.9011 6.8 3.491
377.1782 236.9011 6.9 3.491
377.1782 236.9011 7.0 3.491
377.1782 236.9011 7.1 3.491
377.1782 236.9011 7.2 3.491
377.1782 236.9011 7.3 3.491
377.1782 236.9011 7.4 3.491
377.1782 236.9011 7.5 3.491
377.1782 236.9011 7.6 3.491
377.1782 236.9011 7.7 3.491
377.1782 236.9011 7.8 3.491
377.1782 236.9011 7.9 3.491
377.1782 236.9011 8.0 3.491
377.1782 236.9011 8.1 3.491
377.1782 236.9011 8.2 3.491
377.1782 236.9011 8.3 3.491
377.1782 236.9011 8.4 3.491
377.1782 236.9011 8.5 3.491
377.1782 236.9011 8.6 3.491
377.1782 236.9011 8.7 3.491
377.1782 236.9011 8.8 3.491
377.1782 236.9011 8.9 3.491
377.1782 236.9011 9.0 3.491
377.1782 236.9011 9.1 3.491
377.1782 236.9011 9.2 3.491
377.1782 236.9011 9.3 3.491
377.1782 236.9011 9.4 3.491
377.1782 236.9011 9.5 3.491
377.1782 236.9011 9.6 3.491
377.1782 236.9011 9.7 3.491
377.1782 236.9011 9.8 3.491
377.1782 236.9011 9.9 3.491
377.1782 236.9011 10.0 3.491
377.1782 236.9011 10.1 3.491
377.1782 236.9011 10.2 3.491
377.1782 236.9011 10.3 3.491
377.1782 236.9011 10.4 3.491
377.1782 236.9011 10.5 3.491
377.1782 236.9011 10.6 3.491
377.1782 236.9011 10.7 3.491
377.1782 236.9011 10.8 3.491
377.1782 236.9011 10.9 3.491
377.1782 236.9011 11.0 3.491
377.1782 236.9011 11.1 3.491
377.1782 236.9011 11.2 3.491
377.1782 236.9011 11.3 3.491
377.1782 236.9011 11.4 3.491
377.1782 236.9011 11.5 3.491
377.1782 236.9011 11.6 3.491
377.1782 236.9011 11.7 3.491
377.1782 236.9011 11.8 3.491
377.1782 236.9011 11.9 3.491
377.1782 236.9011 12.0 3.491
377.1782 236.9011 12.1 3.491
377.1782 236.9011 12.2 3.491
377.1782 236.9011 12.3 3.491
377.1782 236.9011 12.4 3.491
377.1782 236.9011 12.5 3.491
377.1782 236.9011 12.6 3.491
377.1782 236.9011 12.7 3.491
377.1782 236.9011 12.8 3.491
377.1782 236.9011 12.9 3.491
377.1782 236.9011 13.0 3.491
377.1782 236.9011 13.1 3.491
377.1782 236.9011 13.2 3.491
377.1782 236.9011 13.3 3.491
377.1782 236.9011 13.4 3.491
377.1782 236.9011 13.5 3.491
377.1782 236.9011 13.6 3.491
377.1782 236.9011 13.7 3.491
377.1782 236.9011 13.8 3.491
377.1782 236.9011 13.9 3.491
377.1782 236.9011 14.0 3.491
377.1782 236.9011 14.1 3.491
377.1782 236.9011 14.2 3.491
377.1782 236.9011 14.3 3.491
377.1782 236.9011 14.4 3.491
377.1782 236.9011 14.5 3.491
377.1782 236.9011 14.6 3.711
377.1782 236.9011 14.7 3.711
377.1782 236.9011 14.8 3.711
377.1782 236.9011 14.9 3.711
377.1782 236.9011 15.0 3.711
377.1782 236.9011 15.1 3.711
377.1782 236.9011 15.2 3.711
377.1782 236.9011 15.3 3.711
377.1782 236.9011 15.4 3.711
377.1782 236.9011 15.5 3.711
377.1782 236.9011 15.6 3.711
377.1782 236.9011 15.7 3.711
377.1782 236.9011 15.8 3.711
377.1782 236.9011 15.9 3.711
377.1782 236.9011 16.0 3.711
377.1782 236.9011 16.1 3.711
377.1782 236.9011 16.2 3.711
377.1782 236.9011 16.3 3.711
377.1782 236.9011 16.4 3.711
377.1782 236.9011 16.5 3.711
377.1782 236.9011 16.6 3.711
377.1782 236.9011 16.7 3.711
377.1782 236.9011 16.8 3.711
377.1782 236.9011 16.9 3.711
377.1782 236.9011 17.0 3.711
377.1782 236.9011 17.1 3.711
377.1782 236.9011 17.2 3.711
377.1782 236.9011 17.3 3.711
377.1782 236.9011 17.4 3.711
377.1782 236.9011 17.5 3.711
377.1782 236.9011 17.6 3.711
377.1782 236.9011 17.7 3.711
377.1782 236.9011 17.8 3.711
377.1782 236.9011 17.9 3.711
377.1782 236.9011 18.0 3.711
377.1782 236.9011 18.1 3.711
377.1782 236.9011 18.2 3.711
377.1782 236.9011 18.3 3.711
377.1782 236.9011 18.4 3.711
377.1782 236.9011 18.5 3.711
377.1782 236.9011 18.6 3.711
377.1782 236.9011 18.7 3.711
377.1782 236.9011 18.8 3.711
377.1782 236.9011 18.9 3.711
377.1782 236.9011 19.0 3.711
377.1782 236.9011 19.1 3.711
377.1782 236.9011 19.2 3.711
377.1782 236.9011 19.3 3.711
377.1782 236.9011 19.4 3.711
377.1782 236.9011 19.5 3.711
377.1782 236.9011 19.6 3.711
377.1782 236.9011 19.7 3.711
377.1782 236.9011 19.8 3.711
377.1782 236.9011 19.9 3.711
377.1782 236.9011 20.0 3.711
377.1782 236.9011 20.1 3.711
377.1782 236.9011 20.2 3.711
377.1782 236.9011 20.3 3.711
377.1782 236.9011 20.4 3.711
377.1782 236.9011 20.5 3.711
377.1782 236.9011 20.6 3.711
377.1782 236.9011 20.7 3.711
377.1782 236.9011 20.8 3.711
377.1782 236.9011 20.9 3.711
377.1782 236.9011 21.0 3.711
377.1782 236.9011 21.1 3.711
377.1782 236.9011 21.2 3.711
377.1782 236.9011 21.3 3.711
377.1782 236.9011 21.4 3.711
377.1782 236.9011 21.5 3.711
377.1782 236.9011 21.6 3.711
377.1782 236.9011 21.7 3.711
377.1782 236.9011 21.8 3.711
377.1782 236.9011 21.9 3.711
377.1782 236.9011 22.0 3.711
377.1782 236.9011 22.1 3.711
377.1782 236.9011 22.2 3.711
377.1782 236.9011 22.3 3.711
377.1782 236.9011 22.4 3.862
377.1782 236.9011 22.5 3.862
377.1782 236.9011 22.6 3.862
377.1782 236.9011 22.7 3.862
377.1782 236.9011 22.8 3.862
377.1782 236.9011 22.9 3.862
377.1782 236.9011 23.0 3.862
377.1782 236.9011 23.1 3.862
377.1782 236.9011 23.2 3.862
377.1782 236.9011 23.3 3.862
377.1782 236.9011 23.4 3.862
377.1782 236.9011 23.5 3.862
377.1782 236.9011 23.6 3.862
377.1782 236.9011 23.7 3.862
377.1782 236.9011 23.8 3.862
377.1782 236.9011 23.9 3.862
377.1782 236.9011 24.0 3.862
377.1782 236.9011 24.1 3.862
377.1782 236.9011 24.2 3.862
377.1782 236.9011 24.3 3.862
377.1782 236.9011 24.4 3.862
377.1782 236.9011 24.5 3.862
377.1782 236.9011 24.6 3.862
377.1782 236.9011 24.7 3.862
377.1782 236.9011 24.8 3.862
377.1782 236.9011 24.9 3.862
377.1782 236.9011 25.0 3.862
377.1782 236.9011 25.1 3.862
377.1782 236.9011 25.2 3.862
377.1782 236.9011 25.3 3.862
377.1782 236.9011 25.4 3.862
377.1782 236.9011 25.5 3.862
377.1782 236.9011 25.6 3.862
377.1782 236.9011 25.7 3.862
377.1782 236.9011 25.8 3.862
377.1782 236.9011 25.9 3.862
377.1782 236.9011 26.0 3.862
377.1782 236.9011 26.1 3.862
377.1782 236.9011 26.2 3.862
377.1782 236.9011 26.3 3.862
377.1782 236.9011 26.4 3.862
377.1782 236.9011 26.5 3.862
377.1782 236.9011 26.6 3.862
377.1782 236.9011 26.7 3.862
377.1782 236.9011 26.8 3.862
377.1782 236.9011 26.9 3.862
377.1782 236.9011 27.0 3.862
377.1782 236.9011 27.1 3.862
377.1782 236.9011 27.2 3.862
377.1782 236.9011 27.3 3.862
377.1782 236.9011 27.4 3.862
377.1782 236.9011 27.5 3.862
377.1782 236.9011 27.6 3.862
377.1782 236.9011 27.7 3.862
377.1782 236.9011 27.8 3.862
377.1782 236.9011 27.9 3.862
377.1782 236.9011 28.0 3.862
377.1782 236.9011 28.1 3.862
377.1782 236.9011 28.2 3.862
377.1782 236.9011 28.3 3.862
377.1782 236.9011 28.4 3.862
377.1782 236.9011 28.5 3.862
377.1782 236.9011 28.6 3.862
377.1782 236.9011 28.7 3.862
377.1782 236.9011 28.8 3.862
377.1782 236.9011 28.9 3.862
377.1782 236.9011 29.0 3.862
377.1782 236.9011 29.1 3.862
377.1782 236.9011 29.2 3.862
377.1782 236.9011 29.3 3.862
377.1782 236.9011 29.4 3.862
377.1782 236.9011 29.5 3.862
377.1782 236.9011 29.6 3.862
377.1782 236.9011 29.7 3.862
377.1782 236.9011 29.8 3.862
377.1782 236.9011 29.9 3.862
377.1782 236.9011 30.0 3.862
377.1782 236.9011 30.1 3.862
377.1782 236.9011 30.2 3.862
377.1782 236.9011 30.3 3.862
377.1782 236.9011 30.4 3.862
377.1782 236.9011 30.5 3.862
377.1782 236.9011 30.6 3.862
377.1782 236.9011 30.7 3.862
377.1782 236.9011 30.8 3.862
377.1782 236.9011 30.9 3.862
377.1782 236.9011 31.0 3.862
377.1782 236.9011 31.1 3.862
377.1782 236.9011 31.2 3.862
377.1782 236.9011 31.3 3.862
377.1782 236.9011 31.4 3.862
377.1782 236.9011 31.5 3.862
377.1782 236.9011 31.6 3.862
377.1782 236.9011 31.7 3.862
377.1782 236.9011 31.8 3.862
377.1782 236.9011 31.9 3.862
377.1782 236.9011 32.0 3.862
377.1782 236.9011 32.1 3.862
377.1782 236.9011 32.2 3.862
377.1782 236.9011 32.3 3.862
377.1782 236.9011 32.4 3.862
377.1782 236.9011 32.5 3.862
377.1782 236.9011 32.6 3.862
377.1782 236.9011 32.7 3.862
377.1782 236.9011 32.8 3.862
377.1782 236.9011 32.9 3.862
377.1782 236.9011 33.0 3.862
377.1782 236.9011 33.1 3.862
377.1782 236.9011 33.2 3.862
377.1782 236.9011 33.3 3.862
377.1782 236.9011 33.4 3.862
377.1782 236.9011 33.5 3.862
377.1782 236.9011 33.6 3.862
377.1782 236.9011 33.7 3.862
377.1782 236.9011 33.8 3.862
377.1782 236.9011 33.9 3.862
377.1782 236.9011 34.0 3.862
377.1782 236.9011 34.1 3.862
377.1782 236.9011 34.2 3.862
377.1782 236.9011 34.3 3.862
377.1782 236.9011 34.4 3.862
377.1782 236.9011 34.5 3.862
377.1782 236.9011 34.6 3.862
377.1782 236.9011 34.7 3.862
377.1782 236.9011 34.8 3.862
377.1782 236.9011 34.9 3.862
377.1782 236.9011 35.0 3.862
377.1782 236.9011 35.1 3.862
377.1782 236.9011 35.2 3.862
377.1782 236.9011 35.3 3.862
377.1782 236.9011 35.4 3.862
377.1782 236.9011 35.5 3.862
377.1782 236.9011 35.6 3.862
377.1782 236.9011 35.7 3.862
377.1782 236.9011 35.8 3.862
377.1782 236.9011 35.9 3.862
377.1782 236.9011 36.0 3.862
377.1782 236.9011 36.1 3.862
377.1782 236.9011 36.2 3.862
377.1782 236.9011 36.3 3.862
377.1782 236.9011 36.4 3.862
377.1782 236.9011 36.5 3.862
377.1782 236.9011 36.6 3.862
377.1782 236.9011 36.7 3.862
377.1782 236.9011 36.8 3.862
377.1782 236.9011 36.9 3.862
377.1782 236.9011 37.0 3.862
377.1782 236.9011 37.1 3.862
377.1782 236.9011 37.2 3.862
377.1782 236.9011 37.3 3.862
377.1782 236.9011 37.4 3.937
377.1782 236.9011 37.5 3.937
377.1782 236.9011 37.6 3.937
377.1782 236.9011 37.7 3.937
377.1782 236.9011 37.8 3.937
377.1782 236.9011 37.9 3.937
377.1782 236.9011 38.0 3.937
377.1782 236.9011 38.1 3.937
377.1782 236.9011 38.2 3.937
377.1782 236.9011 38.3 3.937
377.1782 236.9011 38.4 3.937
377.1782 236.9011 38.5 3.937
377.1782 236.9011 38.6 3.937
377.1782 236.9011 38.7 3.937
377.1782 236.9011 38.8 3.937
377.1782 236.9011 38.9 3.937
377.1782 236.9011 39.0 3.937
377.1782 236.9011 39.1 3.937
377.1782 236.9011 39.2 3.937
377.1782 236.9011 39.3 3.937
377.1782 236.9011 39.4 3.937
377.1782 236.9011 39.5 3.937
377.1782 236.9011 39.6 3.937
377.1782 236.9011 39.7 3.937
377.1782 236.9011 39.8 3.937
377.1782 236.9011 39.9 3.937
377.1782 236.9011 40.0 3.937
377.1782 236.9011 40.1 3.937
377.1782 236.9011 40.2 3.937
377.1782 236.9011 40.3 3.937
377.1782 236.9011 40.4 3.937
377.1782 236.9011 40.5 3.937
377.1782 236.9011 40.6 3.937
377.1782 236.9011 40.7 3.937
377.1782 236.9011 40.8 3.937
377.1782 236.9011 40.9 3.937
377.1782 236.9011 41.0 3.937
377.1782 236.9011 41.1 3.937
377.1782 236.9011 41.2 3.937
377.1782 236.9011 41.3 3.937
377.1782 236.9011 41.4 3.937
377.1782 236.9011 41.5 3.937
377.1782 236.9011 41.6 3.937
377.1782 236.9011 41.7 3.937
377.1782 236.9011 41.8 3.937
377.1782 236.9011 41.9 3.937
377.1782 236.9011 42.0 3.937
377.1782 236.9011 42.1 3.937
377.1782 236.9011 42.2 3.937
377.1782 236.9011 42.3 3.937
377.1782 236.9011 42.4 3.937
377.1782 236.9011 42.5 3.937
377.1782 236.9011 42.6 3.937
377.1782 236.9011 42.7 3.937
377.1782 236.9011 42.8 3.937
377.1782 236.9011 42.9 3.937
377.1782 236.9011 43.0 3.937
377.1782 236.9011 43.1 3.937
377.1782 236.9011 43.2 3.937
377.1782 236.9011 43.3 3.937
377.1782 236.9011 43.4 3.937
377.1782 236.9011 43.5 3.937
377.1782 236.9011 43.6 3.937
377.1782 236.9011 43.7 3.937
377.1782 236.9011 43.8 3.937
377.1782 236.9011 43.9 3.937
377.1782 236.9011 44.0 3.937
377.1782 236.9011 44.1 3.937
377.1782 236.9011 44.2 3.937
377.1782 236.9011 44.3 3.937
377.1782 236.9011 44.4 3.937
377.1782 236.9011 44.5 3.937
377.1782 236.9011 44.6 3.937
377.1782 236.9011 44.7 3.937
377.1782 236.9011 44.8 3.937
377.1782 236.9011 44.9 3.937
377.1782 236.9011 45.0 3.937
377.1782 236.9011 45.1 3.937
377.1782 236.9011 45.2 3.937
377.1782 236.9011 45.3 3.937
377.1782 236.9011 45.4 3.937
377.1782 236.9011 45.5 3.937
377.1782 236.9011 45.6 3.937
377.1782 236.9011 45.7 3.937
377.1782 236.9011 45.8 3.937
377.1782 236.9011 45.9 3.937
377.1782 236.9011 46.0 3.937
377.1782 236.9011 46.1 3.937
377.1782 236.9011 46.2 3.937
377.1782 236.9011 46.3 3.937
377.1782 236.9011 46.4 3.937
377.1782 236.9011 46.5 3.937
377.1782 236.9011 46.6 3.937
377.1782 236.9011 46.7 3.937
377.1782 236.9011 46.8 3.937
377.1782 236.9011 46.9 3.937
377.1782 236.9011 47.0 3.937
377.1782 236.9011 47.1 3.937
377.1782 236.9011 47.2 3.937
377.1782 236.9011 47.3 3.937
377.1782 236.9011 47.4 3.937
377.1782 236.9011 47.5 3.937
377.1782 236.9011 47.6 3.937
377.1782 236.9011 47.7 3.937
377.1782 236.9011 47.8 3.937
377.1782 236.9011 47.9 3.937
377.1782 236.9011 48.0 3.937
377.1782 236.9011 48.1 3.937
377.1782 236.9011 48.2 4.276
377.1782 236.9011 48.3 4.276
377.1782 236.9011 48.4 4.276
377.1782 236.9011 48.5 4.276
377.1782 236.9011 48.6 4.276
377.1782 236.9011 48.7 4.276
377.1782 236.9011 48.8 4.276
377.1782 236.9011 48.9 4.276
377.1782 236.9011 49.0 4.276
377.1782 236.9011 49.1 4.276
377.1782 236.9011 49.2 4.276
377.1782 236.9011 49.3 4.276
377.1782 236.9011 49.4 4.276
377.1782 236.9011 49.5 4.276
377.1782 236.9011 49.6 4.276
377.1782 236.9011 49.7 4.276
377.1782 236.9011 49.8 4.276
377.1782 236.9011 49.9 4.276
377.1782 236.9011 50.0 4.276
377.1782 236.9011 50.1 4.276
377.1782 236.9011 50.2 4.276
377.1782 236.9011 50.3 4.276
377.1782 236.9011 50.4 4.276
377.1782 236.9011 50.5 4.276
377.1782 236.9011 50.6 4.276
377.1782 236.9011 50.7 4.276
377.1782 236.9011 50.8 4.276
377.1782 236.9011 50.9 4.276
377.1782 236.9011 51.0 4.276
377.1782 236.9011 51.1 4.276
377.1782 236.9011 51.2 4.276
377.1782 236.9011 51.3 4.276
377.1782 236.9011 51.4 4.276
377.1782 236.9011 51.5 4.276
377.1782 236.9011 51.6 4.276
377.1782 236.9011 51.7 4.276
377.1782 236.9011 51.8 4.276
377.1782 236.9011 51.9 4.276
377.1782 236.9011 52.0 4.276
377.1782 236.9011 52.1 4.276
377.1782 236.9011 52.2 4.276
377.1782 236.9011 52.3 4.276
377.1782 236.9011 52.4 4.276
377.1782 236.9011 52.5 4.276
377.1782 236.9011 52.6 4.276
377.1782 236.9011 52.7 4.276
377.1782 236.9011 52.8 4.276
377.1782 236.9011 52.9 4.276
377.1782 236.9011 53.0 4.276
377.1782 236.9011 53.1 4.276
377.1782 236.9011 53.2 4.276
377.1782 236.9011 53.3 4.276
377.1782 236.9011 53.4 4.276
377.1782 236.9011 53.5 4.276
377.1782 236.9011 53.6 4.276
377.1782 236.9011 53.7 4.276
377.1782 236.9011 53.8 4.276
377.1782 236.9011 53.9 4.276
377.1782 236.9011 54.0 4.276
377.1782 236.9011 54.1 4.276
377.1782 236.9011 54.2 4.276
377.1782 236.9011 54.3 4.276
377.1782 236.9011 54.4 4.276
377.1782 236.9011 54.5 4.276
377.1782 236.9011 54.6 4.276
377.1782 236.9011 54.7 4.276
377.1782 236.9011 54.8 4.276
377.1782 236.9011 54.9 4.276
377.1782 236.9011 55.0 4.276
377.1782 236.9011 55.1 4.276
377.1782 236.9011 55.2 4.714
377.1782 236.9011 55.3 4.714
377.1782 236.9011 55.4 4.714
377.1782 236.9011 55.5 4.714
377.1782 236.9011 55.6 4.714
377.1782 236.9011 55.7 4.714
377.1782 236.9011 55.8 4.714
377.1782 236.9011 55.9 4.714
377.1782 236.9011 56.0 4.714
377.1782 236.9011 56.1 4.714
377.1782 236.9011 56.2 4.714
377.1782 236.9011 56.3 4.714
377.1782 236.9011 56.4 4.714
377.1782 236.9011 56.5 4.714
377.1782 236.9011 56.6 4.714
377.1782 236.9011 56.7 4.714
377.1782 236.9011 56.8 4.714
377.1782 236.9011 56.9 4.714
377.1782 236.9011 57.0 4.714
377.1782 236.9011 57.1 4.714
377.1782 236.9011 57.2 4.714
377.1782 236.9011 57.3 4.714
377.1782 236.9011 57.4 4.714
377.1782 236.9011 57.5 4.714
377.1782 236.9011 57.6 4.714
377.1782 236.9011 57.7 4.714
377.1782 236.9011 57.8 4.714
377.1782 236.9011 57.9 4.714
377.1782 236.9011 58.0 4.714
377.1782 236.9011 58.1 4.714
377.1782 236.9011 58.2 4.714
377.1782 236.9011 58.3 4.714
377.1782 236.9011 58.4 4.714
377.1782 236.9011 58.5 4.714
377.1782 236.9011 58.6 4.714
377.1782 236.9011 58.7 4.714
377.1782 236.9011 58.8 4.714
377.1782 236.9011 58.9 4.714
377.1782 236.9011 59.0 4.714
377.1782 236.9011 59.1 4.714
377.1782 236.9011 59.2 4.714
377.1782 236.9011 59.3 4.714
377.1782 236.9011 59.4 4.714
377.1782 236.9011 59.5 4.714
377.1782 236.9011 59.6 4.714
377.1782 236.9011 59.7 4.714
377.1782 236.9011 59.8 4.714
377.1782 236.9011 59.9 4.714
377.1782 236.9011 60.0 4.714
377.1782 236.9011 60.1 4.714
377.1782 236.9011 60.2 4.714
377.1782 236.9011 60.3 4.714
377.1782 236.9011 60.4 4.714
377.1782 236.9011 60.5 4.714
377.1782 236.9011 60.6 4.714
377.1782 236.9011 60.7 4.714
377.1782 236.9011 60.8 4.714
377.1782 236.9011 60.9 4.714
377.1782 236.9011 61.0 4.714
377.1782 236.9011 61.1 4.714
377.1782 236.9011 61.2 4.714
377.1782 236.9011 61.3 4.714
377.1782 236.9011 61.4 4.714
377.1782 236.9011 61.5 4.714
377.1782 236.9011 61.6 4.714
377.1782 236.9011 61.7 4.714
377.1782 236.9011 61.8 4.714
377.1782 236.9011 61.9 4.714
377.1782 236.9011 62.0 4.714
377.1782 236.9011 62.1 4.714
377.1782 236.9011 62.2 4.714
377.1782 236.9011 62.3 4.714
377.1782 236.9011 62.4 4.714
377.1782 236.9011 62.5 4.714
377.1782 236.9011 62.6 4.714
377.1782 236.9011 62.7 4.714
377.1782 236.9011 62.8 4.714
377.1782 236.9011 62.9 4.714
377.1782 236.9011 63.0 4.714
377.1782 236.9011 63.1 4.714
377.1782 236.9011 63.2 4.714
377.1782 236.9011 63.3 4.714
377.1782 236.9011 63.4 4.714
377.1782 236.9011 63.5 4.714
377.1782 236.9011 63.6 4.714
377.1782 236.9011 63.7 4.714
377.1782 236.9011 63.8 4.714
377.1782 236.9011 63.9 4.714
377.1782 236.9011 64.0 4.714
377.1782 236.9011 64.1 4.714
377.1782 236.9011 64.2 4.714
377.1782 236.9011 64.3 4.714
377.1782 236.9011 64.4 4.714
377.1782 236.9011 64.5 4.714
377.1782 236.9011 64.6 4.714
377.1782 236.9011 64.7 4.714
377.1782 236.9011 64.8 4.714
377.1782 236.9011 64.9 4.714
377.1782 236.9011 65.0 4.714
377.1782 236.9011 65.1 4.714
377.1782 236.9011 65.2 4.714
377.1782 236.9011 65.3 4.714
377.1782 236.9011 65.4 4.714
377.1782 236.9011 65.5 4.714
377.1782 236.9011 65.6 4.714
377.1782 236.9011 65.7 4.714
377.1782 236.9011 65.8 4.714
377.1782 236.9011 65.9 4.714
377.1782 236.9011 66.0 4.714
377.1782 236.9011 66.1 4.714
377.1782 236.9011 66.2 4.714
377.1782 236.9011 66.3 4.714
377.1782 236.9011 66.4 4.714
377.1782 236.9011 66.5 4.714
377.1782 236.9011 66.6 4.714
377.1782 236.9011 66.7 4.714
377.1782 236.9011 66.8 4.714
377.1782 236.9011 66.9 4.714
377.1782 236.9011 67.0 4.714
377.1782 236.9011 67.1 4.714
377.1782 236.9011 67.2 4.714
377.1782 236.9011 67.3 4.714
377.1782 236.9011 67.4 4.714
377.1782 236.9011 67.5 4.714
377.1782 236.9011 67.6 4.714
377.1782 236.9011 67.7 4.714
377.1782 236.9011 67.8 4.714
377.1782 236.9011 67.9 4.714
377.1782 236.9011 68.0 4.714
377.1782 236.9011 68.1 4.714
377.1782 236.9011 68.2 4.714
377.1782 236.9011 68.3 4.714
377.1782 236.9011 68.4 4.714
377.1782 236.9011 68.5 4.714
377.1782 236.9011 68.6 4.714
377.1782 236.9011 68.7 4.714
377.1782 236.9011 68.8 4.714
377.1782 236.9011 68.9 4.714
377.1782 236.9011 69.0 4.714
377.1782 236.9011 69.1 4.714
377.1782 236.9011 69.2 4.714
377.1782 236.9011 69.3 4.714
377.1782 236.9011 69.4 4.714
377.1782 236.9011 69.5 4.714
377.1782 236.9011 69.6 4.714
377.1782 236.9011 69.7 4.714
377.1782 236.9011 69.8 4.714
377.1782 236.9011 69.9 4.714
377.1782 236.9011 70.0 4.714
307.8561 162.9675 -6.0 3.438
307.8561 162.9675 -5.9 3.438
307.8561 162.9675 -5.8 3.438
307.8561 162.9675 -5.7 3.438
307.8561 162.9675 -5.6 3.438
307.8561 162.9675 -5.5 3.438
307.8561 162.9675 -5.4 3.438
307.8561 162.9675 -5.3 3.438
307.8561 162.9675 -5.2 3.438
307.8561 162.9675 -5.1 3.438
307.8561 162.9675 -5.0 3.438
307.8561 162.9675 -4.9 3.438
307.8561 162.9675 -4.8 3.438
307.8561 162.9675 -4.7 3.438
307.8561 162.9675 -4.6 3.438
307.8561 162.9675 -4.5 3.438
307.8561 162.9675 -4.4 3.438
307.8561 162.9675 -4.3 3.438
307.8561 162.9675 -4.2 3.438
307.8561 162.9675 -4.1 3.438
307.8561 162.9675 -4.0 3.438
