,Scale,NNb,RMSE
4345,116.0,142.0,0.1406102266739263
4346,116.0,144.0,0.14093611429976527
4347,116.0,146.0,0.141263041733386
4348,116.0,148.0,0.1415463700721913
4349,116.0,150.0,0.1418305635775578
4350,118.0,2.0,0.02002227275764376
4351,118.0,4.0,0.02432970151350054
4352,118.0,6.0,0.0322812796919047
4353,118.0,8.0,0.04003782559729219
4354,118.0,10.0,0.0456507623810803
4355,118.0,12.0,0.053497969640845563
4356,118.0,14.0,0.059609288064745136
4357,118.0,16.0,0.06654459856047018
4358,118.0,18.0,0.07340250400102524
4359,118.0,20.0,0.0785514614887927
4360,118.0,22.0,0.08285233643965818
4361,118.0,24.0,0.08667260394653307
4362,118.0,26.0,0.08997540909450331
4363,118.0,28.0,0.09297999583574194
4364,118.0,30.0,0.09581232442141997
4365,118.0,32.0,0.09860258389246723
4366,118.0,34.0,0.10122986715876957
4367,118.0,36.0,0.10379865735206142
4368,118.0,38.0,0.10600570745582537
4369,118.0,40.0,0.10773580658392792
4370,118.0,42.0,0.10919003613072786
4371,118.0,44.0,0.1106024715926397
4372,118.0,46.0,0.11225451918747227
4373,118.0,48.0,0.11384425392219082
4374,118.0,50.0,0.1152601516142667
4375,118.0,52.0,0.1164711238856141
4376,118.0,54.0,0.11756517891291472
4377,118.0,56.0,0.11856472413290325
4378,118.0,58.0,0.11954588293095407
4379,118.0,60.0,0.12058209657149419
4380,118.0,62.0,0.12157981865333965
4381,118.0,64.0,0.1223932787756699
4382,118.0,66.0,0.1232202096216677
4383,118.0,68.0,0.12399581593513463
4384,118.0,70.0,0.12470742398598876
4385,118.0,72.0,0.12547123681858946
4386,118.0,74.0,0.1262132531352487
4387,118.0,76.0,0.12684565876538947
4388,118.0,78.0,0.12742845456125831
4389,118.0,80.0,0.12799518122643244
4390,118.0,82.0,0.1285394777899094
4391,118.0,84.0,0.1290384659123063
4392,118.0,86.0,0.12959864317176276
4393,118.0,88.0,0.13016480868204658
4394,118.0,90.0,0.1307364547794518
4395,118.0,92.0,0.13124924953742356
4396,118.0,94.0,0.13178385475713716
4397,118.0,96.0,0.13227722034552372
4398,118.0,98.0,0.13274827855902485
4399,118.0,100.0,0.13323905648920542
4400,118.0,102.0,0.13369395291900538
4401,118.0,104.0,0.1341550059344185
4402,118.0,106.0,0.1345782724940316
4403,118.0,108.0,0.13497007325056745
4404,118.0,110.0,0.1353590252783654
4405,118.0,112.0,0.13575256915216474
4406,118.0,114.0,0.13617794068365702
4407,118.0,116.0,0.13658912814907362
4408,118.0,118.0,0.1370088163233558
4409,118.0,120.0,0.13739983505866132
4410,118.0,122.0,0.13778556695749475
4411,118.0,124.0,0.1381776520856639
4412,118.0,126.0,0.13860135728565035
4413,118.0,128.0,0.1389861180198798
4414,118.0,130.0,0.1393663801130547
4415,118.0,132.0,0.1396753174458927
4416,118.0,134.0,0.14000493456718174
4417,118.0,136.0,0.14028633441048935
4418,118.0,138.0,0.14056934941291171
4419,118.0,140.0,0.14083455276194992
4420,118.0,142.0,0.1411274122678343
4421,118.0,144.0,0.1414045912190309
4422,118.0,146.0,0.14170636054445032
4423,118.0,148.0,0.1419880477605315
4424,118.0,150.0,0.14228598708385845
4425,120.0,2.0,0.02002798021992361
4426,120.0,4.0,0.0244017651447477
4427,120.0,6.0,0.03250644773136837
4428,120.0,8.0,0.04043411763395683
4429,120.0,10.0,0.04635801558802545
4430,120.0,12.0,0.054718618988490064
4431,120.0,14.0,0.06098785982818223
4432,120.0,16.0,0.06754820294329704
4433,120.0,18.0,0.07430273189500303
4434,120.0,20.0,0.07947618463462777
4435,120.0,22.0,0.08371641852980066
4436,120.0,24.0,0.08764372578349156
4437,120.0,26.0,0.09107472173107395
4438,120.0,28.0,0.09401111475010114
4439,120.0,30.0,0.09673911178437683
4440,120.0,32.0,0.09945337493655289
4441,120.0,34.0,0.10197576844767503
4442,120.0,36.0,0.10452169283463728
4443,120.0,38.0,0.10678643881816864
4444,120.0,40.0,0.10847659579715957
4445,120.0,42.0,0.10994517718440983
4446,120.0,44.0,0.11132123967425472
4447,120.0,46.0,0.1128941852997431
4448,120.0,48.0,0.11444157615245694
4449,120.0,50.0,0.11590852511151095
4450,120.0,52.0,0.11712617029354169
4451,120.0,54.0,0.1182664367729182
4452,120.0,56.0,0.11926602798961651
4453,120.0,58.0,0.12029093196212408
4454,120.0,60.0,0.12130935297805855
4455,120.0,62.0,0.1222652043222075
4456,120.0,64.0,0.12308991313528445
4457,120.0,66.0,0.12389642201257439
4458,120.0,68.0,0.12465865918946921
4459,120.0,70.0,0.125393394508716
4460,120.0,72.0,0.12617704721272296
4461,120.0,74.0,0.12691625699998973
4462,120.0,76.0,0.12757201981308325
4463,120.0,78.0,0.1280927002157386
4464,120.0,80.0,0.1285838508899033
4465,120.0,82.0,0.12906645868942904
4466,120.0,84.0,0.1295458868232365
4467,120.0,86.0,0.13007408840043078
4468,120.0,88.0,0.13062340280530485
4469,120.0,90.0,0.13120795789248585
4470,120.0,92.0,0.1318068371267486
4471,120.0,94.0,0.13237085034786178
4472,120.0,96.0,0.13288707273192257
4473,120.0,98.0,0.1333994470073442
4474,120.0,100.0,0.13388604582614044
4475,120.0,102.0,0.1343349739703624
4476,120.0,104.0,0.13475505907328675
4477,120.0,106.0,0.13516446246244962
4478,120.0,108.0,0.13554527800788266
4479,120.0,110.0,0.135922850864258
4480,120.0,112.0,0.1363279155616365
4481,120.0,114.0,0.136741008743853
4482,120.0,116.0,0.13715849695446608
4483,120.0,118.0,0.13758969467836962
4484,120.0,120.0,0.13800157812788594
4485,120.0,122.0,0.1383636598011667
4486,120.0,124.0,0.13875146418990505
4487,120.0,126.0,0.13914685017192996
4488,120.0,128.0,0.13956640032840775
4489,120.0,130.0,0.13993699646069152
4490,120.0,132.0,0.1403049182187509
4491,120.0,134.0,0.14065899460050574
4492,120.0,136.0,0.14096746846864175
4493,120.0,138.0,0.1412474999930339
4494,120.0,140.0,0.14149174204715237
4495,120.0,142.0,0.14173807344035594
4496,120.0,144.0,0.14197437830153775
4497,120.0,146.0,0.1422471342493669
4498,120.0,148.0,0.14251716122274405
4499,120.0,150.0,0.14279566211353578
4500,122.0,2.0,0.020033701130330362
4501,122.0,4.0,0.024465411627777288
4502,122.0,6.0,0.03259641332109232
4503,122.0,8.0,0.04033184806072966
4504,122.0,10.0,0.04614419592152231
4505,122.0,12.0,0.05524335450058866
4506,122.0,14.0,0.0635493791713998
4507,122.0,16.0,0.06953824846739373
4508,122.0,18.0,0.0756586697746306
4509,122.0,20.0,0.0806208580188795
4510,122.0,22.0,0.0847913646618621
4511,122.0,24.0,0.08869692169364435
4512,122.0,26.0,0.09235007264053338
4513,122.0,28.0,0.09573151699269412
4514,122.0,30.0,0.09845832215413666
4515,122.0,32.0,0.10076733745982497
4516,122.0,34.0,0.10297566871862206
4517,122.0,36.0,0.1053680398639032
4518,122.0,38.0,0.1077492023571859
4519,122.0,40.0,0.10945898787050676
4520,122.0,42.0,0.11090550295411156
4521,122.0,44.0,0.11230498161705672
4522,122.0,46.0,0.11380479907055244
4523,122.0,48.0,0.1152202580901919
4524,122.0,50.0,0.11666431948659244
4525,122.0,52.0,0.11797758994386141
4526,122.0,54.0,0.11913194699613504
4527,122.0,56.0,0.12021459436319405
4528,122.0,58.0,0.12113281733020242
4529,122.0,60.0,0.12209104952835775
4530,122.0,62.0,0.12297080082363908
4531,122.0,64.0,0.12367000246454465
4532,122.0,66.0,0.12444707868379501
4533,122.0,68.0,0.1252178396723036
4534,122.0,70.0,0.12601395718678818
4535,122.0,72.0,0.12681145309686714
4536,122.0,74.0,0.12757143322935224
4537,122.0,76.0,0.12828866168750525
4538,122.0,78.0,0.1289281112938993
4539,122.0,80.0,0.12953159208923215
4540,122.0,82.0,0.12996632180825723
4541,122.0,84.0,0.1304492885368508
4542,122.0,86.0,0.13089550078733228
4543,122.0,88.0,0.1313326932991746
4544,122.0,90.0,0.1318410711106672
4545,122.0,92.0,0.132390488124499
4546,122.0,94.0,0.13290444207497457
4547,122.0,96.0,0.13340366690377126
4548,122.0,98.0,0.13386558784567656
4549,122.0,100.0,0.13435124538786003
4550,122.0,102.0,0.13484416695995047
4551,122.0,104.0,0.13526381953639088
4552,122.0,106.0,0.13570505756586249
4553,122.0,108.0,0.13614293711604683
4554,122.0,110.0,0.13659579496284688
4555,122.0,112.0,0.137005939894687
4556,122.0,114.0,0.13739190332269194
4557,122.0,116.0,0.1377723108020303
4558,122.0,118.0,0.13815266621440497
4559,122.0,120.0,0.13852908430104383
4560,122.0,122.0,0.1388814752784025
4561,122.0,124.0,0.13925056513693848
4562,122.0,126.0,0.1396365065005703
4563,122.0,128.0,0.1400413938875362
4564,122.0,130.0,0.14042031808460015
4565,122.0,132.0,0.1408025009246932
4566,122.0,134.0,0.14116328281414114
4567,122.0,136.0,0.14151556955467018
4568,122.0,138.0,0.14180077457683773
4569,122.0,140.0,0.1420571474274319
4570,122.0,142.0,0.14229995448880445
4571,122.0,144.0,0.1425403404220371
4572,122.0,146.0,0.14276653732929376
4573,122.0,148.0,0.14298718688503284
4574,122.0,150.0,0.14322411807510954
4575,124.0,2.0,0.02004791000740648
4576,124.0,4.0,0.024569381850004787
4577,124.0,6.0,0.03291867031487653
4578,124.0,8.0,0.040743808315084055
4579,124.0,10.0,0.04653677609378537
4580,124.0,12.0,0.05573800564317831
4581,124.0,14.0,0.06437133893630162
4582,124.0,16.0,0.07064706309802214
4583,124.0,18.0,0.07664449765537494
4584,124.0,20.0,0.08169977173426417
4585,124.0,22.0,0.08573359834093625
4586,124.0,24.0,0.08961285647092922
4587,124.0,26.0,0.09328903957510784
4588,124.0,28.0,0.09664641614674048
4589,124.0,30.0,0.09931880767123227
4590,124.0,32.0,0.10158770046801098
4591,124.0,34.0,0.10382314141809441
4592,124.0,36.0,0.1062220478587253
4593,124.0,38.0,0.10869176949318175
4594,124.0,40.0,0.11066948357763612
4595,124.0,42.0,0.11218571256820471
4596,124.0,44.0,0.11355400270771053
4597,124.0,46.0,0.11488919158839483
4598,124.0,48.0,0.11614643711967293
4599,124.0,50.0,0.11752725219583736
4600,124.0,52.0,0.1188749239047556
4601,124.0,54.0,0.1200428107599557
4602,124.0,56.0,0.12108759609683183
4603,124.0,58.0,0.12205052999839423
4604,124.0,60.0,0.12296172884859023
4605,124.0,62.0,0.12379528488596997
4606,124.0,64.0,0.12450252285074806
4607,124.0,66.0,0.12517177072368563
4608,124.0,68.0,0.12588367631117905
4609,124.0,70.0,0.1266191151347964
4610,124.0,72.0,0.12737346367030017
4611,124.0,74.0,0.1281155658239821
4612,124.0,76.0,0.12883882584947987
4613,124.0,78.0,0.12950306601855127
4614,124.0,80.0,0.13010490539348643
4615,124.0,82.0,0.13062455036152482
4616,124.0,84.0,0.13112889210299516
4617,124.0,86.0,0.13161407756135207
4618,124.0,88.0,0.13199914516221767
4619,124.0,90.0,0.13246138095754734
4620,124.0,92.0,0.13294429650484732
4621,124.0,94.0,0.13345249412426707
4622,124.0,96.0,0.1339250699066497
4623,124.0,98.0,0.13441294173452387
4624,124.0,100.0,0.1349011580883769
4625,124.0,102.0,0.13539481940371048
4626,124.0,104.0,0.13583752840065
4627,124.0,106.0,0.13626307677637592
4628,124.0,108.0,0.13671699744619403
4629,124.0,110.0,0.13716204889520114
4630,124.0,112.0,0.1376145258789068
4631,124.0,114.0,0.13806995268247507
4632,124.0,116.0,0.13848273972546565
4633,124.0,118.0,0.1388780473279118
4634,124.0,120.0,0.1392281333142884
4635,124.0,122.0,0.1395767289986271
4636,124.0,124.0,0.13988566249715642
4637,124.0,126.0,0.14019942624121726
4638,124.0,128.0,0.14056058536731902
4639,124.0,130.0,0.1408996673906523
4640,124.0,132.0,0.14125466933450978
4641,124.0,134.0,0.14158700171846544
4642,124.0,136.0,0.141912195527087
4643,124.0,138.0,0.14221864054955052
4644,124.0,140.0,0.1425111549499164
4645,124.0,142.0,0.14278912413807937
4646,124.0,144.0,0.1430324991927029
4647,124.0,146.0,0.1432747094539855
4648,124.0,148.0,0.14352204999481996
4649,124.0,150.0,0.1437761379076026
4650,126.0,2.0,0.02005386964776613
4651,126.0,4.0,0.024640192383098652
4652,126.0,6.0,0.03313060606743971
4653,126.0,8.0,0.04107959243399116
4654,126.0,10.0,0.04706262530032504
4655,126.0,12.0,0.05638052971030542
4656,126.0,14.0,0.0650601070212525
4657,126.0,16.0,0.07141985968464082
4658,126.0,18.0,0.07744733651733844
4659,126.0,20.0,0.08252752414745286
4660,126.0,22.0,0.08654523473182607
4661,126.0,24.0,0.09042651786606454
4662,126.0,26.0,0.09415960479471022
4663,126.0,28.0,0.0977646229463535
4664,126.0,30.0,0.10062982052639537
4665,126.0,32.0,0.10298015707295156
4666,126.0,34.0,0.10496361796011938
4667,126.0,36.0,0.10704464724073492
4668,126.0,38.0,0.10927480227043503
4669,126.0,40.0,0.11134353343949195
4670,126.0,42.0,0.11294182902232117
4671,126.0,44.0,0.11426257322172702
4672,126.0,46.0,0.11545645170716526
4673,126.0,48.0,0.1167154496473192
4674,126.0,50.0,0.11804563571490784
4675,126.0,52.0,0.11935873335835386
4676,126.0,54.0,0.12058871488030165
4677,126.0,56.0,0.12163089472983181
4678,126.0,58.0,0.12270234622441673
4679,126.0,60.0,0.12366242229322842
4680,126.0,62.0,0.12444658572644242
4681,126.0,64.0,0.1251125834881294
4682,126.0,66.0,0.12567335945037644
4683,126.0,68.0,0.12634129198839783
4684,126.0,70.0,0.12710177995172375
4685,126.0,72.0,0.12789425455373493
4686,126.0,74.0,0.1286418732527886
4687,126.0,76.0,0.12935033486189038
4688,126.0,78.0,0.13000101560589852
4689,126.0,80.0,0.13061333422541563
4690,126.0,82.0,0.13117908688742577
4691,126.0,84.0,0.13174284012749993
4692,126.0,86.0,0.13224545023165044
4693,126.0,88.0,0.1327895712055935
4694,126.0,90.0,0.13326367690776444
4695,126.0,92.0,0.13371998446411026
4696,126.0,94.0,0.13415163796836477
4697,126.0,96.0,0.13459011982952696
4698,126.0,98.0,0.13503847566964466
4699,126.0,100.0,0.13547465925389715
4700,126.0,102.0,0.1359491705690185
4701,126.0,104.0,0.13639567783847842
4702,126.0,106.0,0.13684438712195768
4703,126.0,108.0,0.13729389884669918
4704,126.0,110.0,0.13773151337913073
4705,126.0,112.0,0.13818212152723386
4706,126.0,114.0,0.13865425250251817
4707,126.0,116.0,0.13907953975905166
4708,126.0,118.0,0.1395262772287244
4709,126.0,120.0,0.13991769933079526
4710,126.0,122.0,0.1402817033915377
4711,126.0,124.0,0.1406183361570481
4712,126.0,126.0,0.14089348568611057
4713,126.0,128.0,0.14117227449771022
4714,126.0,130.0,0.1414688764139786
4715,126.0,132.0,0.14179333304341804
4716,126.0,134.0,0.14210595368438222
4717,126.0,136.0,0.14240595435908202
4718,126.0,138.0,0.142693810359072
4719,126.0,140.0,0.14300229739027348
4720,126.0,142.0,0.1432719131355702
4721,126.0,144.0,0.14356632469123665
4722,126.0,146.0,0.14382724341638944
4723,126.0,148.0,0.1440873131501681
4724,126.0,150.0,0.14433984159382066
4725,128.0,2.0,0.02008884604672449
4726,128.0,4.0,0.024813968949103895
4727,128.0,6.0,0.033538427182218465
4728,128.0,8.0,0.04177607784471777
4729,128.0,10.0,0.04774354825017257
4730,128.0,12.0,0.05700327649636688
4731,128.0,14.0,0.06564957943947482
4732,128.0,16.0,0.07203903669963045
4733,128.0,18.0,0.07810638775842878
4734,128.0,20.0,0.08329176876869966
4735,128.0,22.0,0.08743898952173021
4736,128.0,24.0,0.09129352182294222
4737,128.0,26.0,0.09492474381508531
4738,128.0,28.0,0.09843334809457231
4739,128.0,30.0,0.10140654604454694
4740,128.0,32.0,0.10387857724671422
4741,128.0,34.0,0.10589220999307697
4742,128.0,36.0,0.10787907865264851
4743,128.0,38.0,0.1100616328198706
4744,128.0,40.0,0.1121514839208389
4745,128.0,42.0,0.11389746075649054
4746,128.0,44.0,0.11527029153485661
4747,128.0,46.0,0.1164117642191452
4748,128.0,48.0,0.11754235207364755
4749,128.0,50.0,0.11878065592631726
4750,128.0,52.0,0.12011985660310566
4751,128.0,54.0,0.12129499636007589
4752,128.0,56.0,0.12233267566250262
4753,128.0,58.0,0.12335221158395888
4754,128.0,60.0,0.12430742107081977
4755,128.0,62.0,0.12515803126340172
4756,128.0,64.0,0.12585177447736826
4757,128.0,66.0,0.1264319055028752
4758,128.0,68.0,0.12708513304550334
4759,128.0,70.0,0.12777747099215359
4760,128.0,72.0,0.12847689373687973
4761,128.0,74.0,0.12913908092565815
4762,128.0,76.0,0.12983002459147583
4763,128.0,78.0,0.13045006511016297
4764,128.0,80.0,0.13111448067624173
4765,128.0,82.0,0.131731669880613
4766,128.0,84.0,0.13226939438304736
4767,128.0,86.0,0.1328174361273495
4768,128.0,88.0,0.13333588368089472
4769,128.0,90.0,0.13383063897032993
4770,128.0,92.0,0.13431145765442504
4771,128.0,94.0,0.134745267732481
4772,128.0,96.0,0.13513409518209116
4773,128.0,98.0,0.13556141718766973
4774,128.0,100.0,0.13601871625097325
4775,128.0,102.0,0.13647049390039265
4776,128.0,104.0,0.13690141520661456
4777,128.0,106.0,0.13734139721813649
4778,128.0,108.0,0.13779565100446547
4779,128.0,110.0,0.1382084231755398
4780,128.0,112.0,0.13864541560608656
4781,128.0,114.0,0.13909614753225982
4782,128.0,116.0,0.1395431568342895
4783,128.0,118.0,0.13999375079037157
4784,128.0,120.0,0.14043711431374964
4785,128.0,122.0,0.14085366137767621
4786,128.0,124.0,0.14120436557951382
4787,128.0,126.0,0.14152512768142808
4788,128.0,128.0,0.14180578537705174
4789,128.0,130.0,0.14206196477026234
4790,128.0,132.0,0.1423311140974263
4791,128.0,134.0,0.14259664568418204
4792,128.0,136.0,0.1428484453508681
4793,128.0,138.0,0.1430954405130354
4794,128.0,140.0,0.14337046429343983
4795,128.0,142.0,0.14364729406487647
4796,128.0,144.0,0.14394139404289483
4797,128.0,146.0,0.14420574688516638
4798,128.0,148.0,0.14449995715325029
4799,128.0,150.0,0.14480960338105967
4800,130.0,2.0,0.020094815169157888
4801,130.0,4.0,0.02499117345441589
4802,130.0,6.0,0.03461530498722612
4803,130.0,8.0,0.04564207295913435
4804,130.0,10.0,0.05186793799746065
4805,130.0,12.0,0.06013734537409013
4806,130.0,14.0,0.0682436858687877
4807,130.0,16.0,0.0748594050252082
4808,130.0,18.0,0.08022494693122495
4809,130.0,20.0,0.08435494487253771
4810,130.0,22.0,0.08830464622095253
4811,130.0,24.0,0.09218905186295037
4812,130.0,26.0,0.09582828409537099
4813,130.0,28.0,0.09927791911273952
4814,130.0,30.0,0.10254581237355913
4815,130.0,32.0,0.10532000251672996
4816,130.0,34.0,0.10737302449983181
4817,130.0,36.0,0.10915225482622622
4818,130.0,38.0,0.11108921891399275
4819,130.0,40.0,0.1130402343359597
4820,130.0,42.0,0.11474240595575137
4821,130.0,44.0,0.11623929118504236
4822,130.0,46.0,0.11746382696916853
4823,130.0,48.0,0.11855518069311217
4824,130.0,50.0,0.11962553731840053
4825,130.0,52.0,0.12077376657848123
4826,130.0,54.0,0.12186928777238902
4827,130.0,56.0,0.12292366346497394
4828,130.0,58.0,0.12392322497754298
4829,130.0,60.0,0.12490387528474887
4830,130.0,62.0,0.12581931388226894
4831,130.0,64.0,0.12660743427780166
4832,130.0,66.0,0.12730963386872363
4833,130.0,68.0,0.1279200272560137
4834,130.0,70.0,0.1285795799574643
4835,130.0,72.0,0.12921769124665974
4836,130.0,74.0,0.12981458392689268
4837,130.0,76.0,0.13045559288002437
4838,130.0,78.0,0.1310734140458268
4839,130.0,80.0,0.1316719794083994
4840,130.0,82.0,0.1322721184227052
4841,130.0,84.0,0.13282413160330186
4842,130.0,86.0,0.13334563667097324
4843,130.0,88.0,0.13386510631604343
4844,130.0,90.0,0.1343876326430009
4845,130.0,92.0,0.1348713067976637
4846,130.0,94.0,0.13534948430111712
4847,130.0,96.0,0.13582144427974924
4848,130.0,98.0,0.1363027572651618
4849,130.0,100.0,0.1367622403123938
4850,130.0,102.0,0.13725407628519606
4851,130.0,104.0,0.13766145955351544
4852,130.0,106.0,0.1380553942607573
4853,130.0,108.0,0.13845605559707322
4854,130.0,110.0,0.138849984358617
4855,130.0,112.0,0.1392164188779548
4856,130.0,114.0,0.13961228071461462
4857,130.0,116.0,0.14004224775159205
4858,130.0,118.0,0.14047636780025335
4859,130.0,120.0,0.1409049178052272
4860,130.0,122.0,0.14130524154327212
4861,130.0,124.0,0.14167834797635895
4862,130.0,126.0,0.14201560847874345
4863,130.0,128.0,0.14230095015353864
4864,130.0,130.0,0.14256460891599382
4865,130.0,132.0,0.1428206422755291
4866,130.0,134.0,0.1430768985613754
4867,130.0,136.0,0.1433288782470674
4868,130.0,138.0,0.1435917604053262
4869,130.0,140.0,0.14387922285447827
4870,130.0,142.0,0.14418361785112874
4871,130.0,144.0,0.14446061672447946
4872,130.0,146.0,0.144731898584394
4873,130.0,148.0,0.14500533693439507
4874,130.0,150.0,0.1452897661487451
4875,132.0,2.0,0.020100791123288404
4876,132.0,4.0,0.025063973248730984
4877,132.0,6.0,0.034813891148050585
4878,132.0,8.0,0.04598907323265564
4879,132.0,10.0,0.05237953500506326
4880,132.0,12.0,0.060827461729141975
4881,132.0,14.0,0.06912510588715155
4882,132.0,16.0,0.07567026169483596
4883,132.0,18.0,0.08102275902327753
4884,132.0,20.0,0.08507060255893438
4885,132.0,22.0,0.08882686228701818
4886,132.0,24.0,0.09266434504762353
4887,132.0,26.0,0.09635904715188716
4888,132.0,28.0,0.09991501092947337
4889,132.0,30.0,0.10324836860450207
4890,132.0,32.0,0.10605686196735124
4891,132.0,34.0,0.10804256241953737
4892,132.0,36.0,0.10973362492487411
4893,132.0,38.0,0.11152577999759361
4894,132.0,40.0,0.11346355568451866
4895,132.0,42.0,0.1152416343945407
4896,132.0,44.0,0.11684673625544716
4897,132.0,46.0,0.11825661820132513
4898,132.0,48.0,0.1194326554216678
4899,132.0,50.0,0.12057432129511
4900,132.0,52.0,0.12168917832798767
4901,132.0,54.0,0.1227648731158889
4902,132.0,56.0,0.12371751645765021
4903,132.0,58.0,0.12465162124467334
4904,132.0,60.0,0.12553819661955326
4905,132.0,62.0,0.12636552381459196
4906,132.0,64.0,0.1271713255862213
4907,132.0,66.0,0.12794006798017954
4908,132.0,68.0,0.1285815888628222
4909,132.0,70.0,0.1291635001664946
4910,132.0,72.0,0.1297279096537854
4911,132.0,74.0,0.13029793806059958
4912,132.0,76.0,0.13083627746530088
4913,132.0,78.0,0.131482702717245
4914,132.0,80.0,0.13214215484328026
4915,132.0,82.0,0.13274683412143284
4916,132.0,84.0,0.1333112329928906
4917,132.0,86.0,0.13383745621580453
4918,132.0,88.0,0.13437390841811256
4919,132.0,90.0,0.1348859877416084
4920,132.0,92.0,0.1353749571309445
4921,132.0,94.0,0.13588502678978626
4922,132.0,96.0,0.13637034892501063
4923,132.0,98.0,0.13683873978855887
4924,132.0,100.0,0.13732769730192987
4925,132.0,102.0,0.1378287012219661
4926,132.0,104.0,0.13829760626621684
4927,132.0,106.0,0.1386922789592255
4928,132.0,108.0,0.13906223528748218
4929,132.0,110.0,0.13943635472810087
4930,132.0,112.0,0.13979857002519472
4931,132.0,114.0,0.14013938341621587
4932,132.0,116.0,0.14050853623731033
4933,132.0,118.0,0.14088841945554562
4934,132.0,120.0,0.14129846249130662
4935,132.0,122.0,0.14172343336567722
4936,132.0,124.0,0.14208438270392637
4937,132.0,126.0,0.14247000044398955
4938,132.0,128.0,0.14278199580541773
4939,132.0,130.0,0.14308557623285556
4940,132.0,132.0,0.14333239353131688
4941,132.0,134.0,0.14356451190749045
4942,132.0,136.0,0.14382140177863498
4943,132.0,138.0,0.14409850492831985
4944,132.0,140.0,0.14437916879972348
4945,132.0,142.0,0.14466183615729017
4946,132.0,144.0,0.14491741970303013
4947,132.0,146.0,0.1451628109122385
4948,132.0,148.0,0.14541138887796873
4949,132.0,150.0,0.14566961068784606
4950,134.0,2.0,0.020157890962485745
4951,134.0,4.0,0.0251372562736867
4952,134.0,6.0,0.035031632624565
4953,134.0,8.0,0.04632444146739966
4954,134.0,10.0,0.05281999262625009
4955,134.0,12.0,0.06140539820735676
4956,134.0,14.0,0.06977867654673862
4957,134.0,16.0,0.07646484030698132
4958,134.0,18.0,0.08195326601925958
4959,134.0,20.0,0.08643617276735834
4960,134.0,22.0,0.09064114482874502
4961,134.0,24.0,0.09414965802917472
4962,134.0,26.0,0.09737265446191001
4963,134.0,28.0,0.10054207459465789
4964,134.0,30.0,0.10384195521959202
4965,134.0,32.0,0.10680568484946812
4966,134.0,34.0,0.10890085184844746
4967,134.0,36.0,0.1107968192568308
4968,134.0,38.0,0.11250173253549178
4969,134.0,40.0,0.11429214245853071
4970,134.0,42.0,0.11599764690925772
4971,134.0,44.0,0.11767951071290822
4972,134.0,46.0,0.11917355320413556
4973,134.0,48.0,0.12037322363973439
4974,134.0,50.0,0.12145594826603462
4975,134.0,52.0,0.12250602720370178
4976,134.0,54.0,0.12352226071692775
4977,134.0,56.0,0.12437414298941851
4978,134.0,58.0,0.12522957846972652
4979,134.0,60.0,0.1260647252543529
4980,134.0,62.0,0.12696126010844924
4981,134.0,64.0,0.1277925669562198
4982,134.0,66.0,0.12857375386104952
4983,134.0,68.0,0.12930916100627832
4984,134.0,70.0,0.1300258101891227
4985,134.0,72.0,0.13062784145971393
4986,134.0,74.0,0.13117435013216688
4987,134.0,76.0,0.13167242199531504
4988,134.0,78.0,0.13216230288522912
4989,134.0,80.0,0.13272979504017732
4990,134.0,82.0,0.1332577549420674
4991,134.0,84.0,0.1338139037832459
4992,134.0,86.0,0.13434040198224323
4993,134.0,88.0,0.13487570966314313
4994,134.0,90.0,0.13539238730710712
4995,134.0,92.0,0.13590758402210262
4996,134.0,94.0,0.13640535302083642
4997,134.0,96.0,0.13688995998282896
4998,134.0,98.0,0.13736298905574607
4999,134.0,100.0,0.13781885244406114
5000,134.0,102.0,0.13831534915961197
5001,134.0,104.0,0.1388154862787887
5002,134.0,106.0,0.1392390834892494
5003,134.0,108.0,0.13967051253109045
5004,134.0,110.0,0.14004627440877734
5005,134.0,112.0,0.14039214376554068
5006,134.0,114.0,0.1407382559945273
5007,134.0,116.0,0.1410765433313506
5008,134.0,118.0,0.14141695217544692
5009,134.0,120.0,0.14175271730484146
5010,134.0,122.0,0.14214386139787955
5011,134.0,124.0,0.14252062383726713
5012,134.0,126.0,0.14285690716886698
5013,134.0,128.0,0.14314879440095515
5014,134.0,130.0,0.1434309030965624
5015,134.0,132.0,0.14369367415127615
5016,134.0,134.0,0.14396599410213254
5017,134.0,136.0,0.14425355951311827
5018,134.0,138.0,0.14455307907218307
5019,134.0,140.0,0.14486422691459463
5020,134.0,142.0,0.14514112585557862
5021,134.0,144.0,0.1454063961297189
5022,134.0,146.0,0.14565331519534855
5023,134.0,148.0,0.14589239176843233
5024,134.0,150.0,0.14614618732791754
5025,136.0,2.0,0.020163861289460513
5026,136.0,4.0,0.02519355910846682
5027,136.0,6.0,0.035298437648820645
5028,136.0,8.0,0.04672334841696619
5029,136.0,10.0,0.053302851626323
5030,136.0,12.0,0.06200496962668629
5031,136.0,14.0,0.07048359495793914
5032,136.0,16.0,0.07721311744423036
5033,136.0,18.0,0.082788389487683
5034,136.0,20.0,0.08766425480795816
5035,136.0,22.0,0.09248711345014222
5036,136.0,24.0,0.09629482291629611
5037,136.0,26.0,0.09923925923044917
5038,136.0,28.0,0.10183052600059891
5039,136.0,30.0,0.10468948861212304
5040,136.0,32.0,0.10759726280839065
5041,136.0,34.0,0.10968972352141824
5042,136.0,36.0,0.11155609783927362
5043,136.0,38.0,0.11318320615720114
5044,136.0,40.0,0.11480643442268929
